timestamp,callsign,aircraft_code,airline_name,airline_code,airline_icao,altitude_ft,speed_knots,origin_icao,origin_name,origin_country,destination_icao,destination_name,destination_country,route_description
2025-04-09T04:49:30.268415,MAS2,A359,Malaysia Airlines,MH,MAS,40000,441,WMKK,Kuala Lumpur International Airport,Malaysia,EGLL,London Heathrow Airport,United Kingdom,WMKK (Kuala Lumpur International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,AUA26,B772,Austrian Airlines,OS,AUA,38000,450,VTBS,Bangkok Suvarnabhumi Airport,Thailand,LOWW,Vienna International Airport,Austria,VTBS (Bangkok Suvarnabhumi Airport) → LOWW (Vienna International Airport)
2025-04-09T04:49:30.268415,SWR177,B77W,Swiss,LX,SWR,36000,434,WSSS,Singapore Changi Airport,Singapore,LSZH,Zurich Airport,Switzerland,WSSS (Singapore Changi Airport) → LSZH (Zurich Airport)
2025-04-09T04:49:30.268415,MAS22,A359,Malaysia Airlines,MH,MAS,40000,458,WMKK,Kuala Lumpur International Airport,Malaysia,LFPG,Paris Charles de Gaulle Airport,France,WMKK (Kuala Lumpur International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T04:49:30.268415,PGT5ZM,A20N,Pegasus,PC,PGT,38000,422,LTAU,Kayseri Erkilet International Airport,Turkey,EDDK,Cologne Bonn Airport,Germany,LTAU (Kayseri Erkilet International Airport) → EDDK (Cologne Bonn Airport)
2025-04-09T04:49:30.268415,DLH781,B744,Lufthansa,LH,DLH,38000,459,WSSS,Singapore Changi Airport,Singapore,EDDF,Frankfurt Airport,Germany,WSSS (Singapore Changi Airport) → EDDF (Frankfurt Airport)
2025-04-09T04:49:30.268415,AUA872,A320,Austrian Airlines,OS,AUA,36625,410,OIIE,Tehran Imam Khomeini International Airport,Iran,LOWW,Vienna International Airport,Austria,OIIE (Tehran Imam Khomeini International Airport) → LOWW (Vienna International Airport)
2025-04-09T04:49:30.268415,THY4FD,A21N,Turkish Airlines,TK,THY,32000,384,OKKK,Kuwait International Airport,Kuwait,LTFM,Istanbul Airport,Turkey,OKKK (Kuwait International Airport) → LTFM (Istanbul Airport)
2025-04-09T04:49:30.268415,GFA017,A21N,Gulf Air,GF,GFA,34000,420,OBBI,Bahrain International Airport,Bahrain,EDDF,Frankfurt Airport,Germany,OBBI (Bahrain International Airport) → EDDF (Frankfurt Airport)
2025-04-09T04:49:30.268415,QTR88L,B789,Qatar Airways,QR,QTR,37975,448,OTHH,Doha Hamad International Airport,Qatar,EGCC,Manchester Airport,United Kingdom,OTHH (Doha Hamad International Airport) → EGCC (Manchester Airport)
2025-04-09T04:49:30.268415,BAW32,A35K,British Airways,BA,BAW,40000,422,VHHH,Hong Kong International Airport,Hong Kong,EGLL,London Heathrow Airport,United Kingdom,VHHH (Hong Kong International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,QTR37U,B789,Qatar Airways,QR,QTR,36000,428,OTHH,Doha Hamad International Airport,Qatar,EIDW,Dublin Airport,Ireland,OTHH (Doha Hamad International Airport) → EIDW (Dublin Airport)
2025-04-09T04:49:30.268415,LOT126,B38M,LOT,LO,LOT,40000,406,OERK,Riyadh King Khalid International Airport,Saudi Arabia,EPWA,Warsaw Chopin Airport,Poland,OERK (Riyadh King Khalid International Airport) → EPWA (Warsaw Chopin Airport)
2025-04-09T04:49:30.268415,THY27,B77W,Turkish Airlines,TK,THY,34000,410,ZSPD,Shanghai Pudong International Airport,China,LTFM,Istanbul Airport,Turkey,ZSPD (Shanghai Pudong International Airport) → LTFM (Istanbul Airport)
2025-04-09T04:49:30.268415,CPA251,B77W,Cathay Pacific,CX,CPA,34000,412,VHHH,Hong Kong International Airport,Hong Kong,EGLL,London Heathrow Airport,United Kingdom,VHHH (Hong Kong International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,SWR139,B77W,Swiss,LX,SWR,32000,424,VHHH,Hong Kong International Airport,Hong Kong,LSZH,Zurich Airport,Switzerland,VHHH (Hong Kong International Airport) → LSZH (Zurich Airport)
2025-04-09T04:49:30.268415,ITY857,A21N,ITA Airways,AZ,ITY,33975,489,OMDB,Dubai International Airport,United Arab Emirates,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,OMDB (Dubai International Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T04:49:30.268415,HVN19,A359,Vietnam Airlines,VN,HVN,40000,424,VVNB,Hanoi Noi Bai International Airport,Vietnam,LFPG,Paris Charles de Gaulle Airport,France,VVNB (Hanoi Noi Bai International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T04:49:30.268415,SIA378,A359,Singapore Airlines,SQ,SIA,40000,435,WSSS,Singapore Changi Airport,Singapore,LIMC,Milan Malpensa Airport,Italy,WSSS (Singapore Changi Airport) → LIMC (Milan Malpensa Airport)
2025-04-09T04:49:30.268415,THY73,B77W,Turkish Airlines,TK,THY,34000,403,ZGGG,Guangzhou Baiyun International Airport,China,LTFM,Istanbul Airport,Turkey,ZGGG (Guangzhou Baiyun International Airport) → LTFM (Istanbul Airport)
2025-04-09T04:49:30.268415,BAW126,B772,British Airways,BA,BAW,38000,423,OTHH,Doha Hamad International Airport,Qatar,EGLL,London Heathrow Airport,United Kingdom,OTHH (Doha Hamad International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,DLH727,A359,Lufthansa,LH,DLH,40000,840,ZSPD,Shanghai Pudong International Airport,China,EDDM,Munich Airport,Germany,ZSPD (Shanghai Pudong International Airport) → EDDM (Munich Airport)
2025-04-09T04:49:30.268415,QTR19U,B788,Qatar Airways,QR,QTR,40000,439,OTHH,Doha Hamad International Airport,Qatar,EGKK,London Gatwick Airport,United Kingdom,OTHH (Doha Hamad International Airport) → EGKK (London Gatwick Airport)
2025-04-09T04:49:30.268415,LOT80,B789,LOT,LO,LOT,40000,420,RJAA,Tokyo Narita International Airport,Japan,EPWA,Warsaw Chopin Airport,Poland,RJAA (Tokyo Narita International Airport) → EPWA (Warsaw Chopin Airport)
2025-04-09T04:49:30.268415,THY5NP,B738,Turkish Airlines,TK,THY,34000,362,LTFO,Rize Artvin Airport,Turkey,LTFM,Istanbul Airport,Turkey,LTFO (Rize Artvin Airport) → LTFM (Istanbul Airport)
2025-04-09T04:49:30.268415,THY87,B77W,Turkish Airlines,TK,THY,36000,402,RJBB,Osaka Kansai International Airport,Japan,LTFM,Istanbul Airport,Turkey,RJBB (Osaka Kansai International Airport) → LTFM (Istanbul Airport)
2025-04-09T04:49:30.268415,SXS6GA,B738,SunExpress,XQ,SXS,25750,365,LTCB,Ordu Giresun Airport,Turkey,EDDL,Dusseldorf International Airport,Germany,LTCB (Ordu Giresun Airport) → EDDL (Dusseldorf International Airport)
2025-04-09T04:49:30.268415,HVN11,A359,Vietnam Airlines,VN,HVN,40000,431,VVTS,Ho Chi Minh City International Airport,Vietnam,LFPG,Paris Charles de Gaulle Airport,France,VVTS (Ho Chi Minh City International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T04:49:30.268415,QTR99H,A388,Qatar Airways,QR,QTR,38000,415,OTHH,Doha Hamad International Airport,Qatar,EGLL,London Heathrow Airport,United Kingdom,OTHH (Doha Hamad International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,THY371,A333,Turkish Airlines,TK,THY,38000,407,UTTT,Tashkent International Airport,Uzbekistan,LTFM,Istanbul Airport,Turkey,UTTT (Tashkent International Airport) → LTFM (Istanbul Airport)
2025-04-09T04:49:30.268415,ETD72E,B77W,Etihad Airways,EY,ETD,34000,443,OMAA,Abu Dhabi Zayed International Airport,United Arab Emirates,EIDW,Dublin Airport,Ireland,OMAA (Abu Dhabi Zayed International Airport) → EIDW (Dublin Airport)
2025-04-09T04:49:30.268415,CPA271,A35K,Cathay Pacific,CX,CPA,38000,427,VHHH,Hong Kong International Airport,Hong Kong,EHAM,Amsterdam Schiphol Airport,Netherlands,VHHH (Hong Kong International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T04:49:30.268415,SXS2Y,B38M,SunExpress,XQ,SXS,20250,345,LTFH,Samsun Carsamba Airport,Turkey,EDDB,Berlin Brandenburg Airport,Germany,LTFH (Samsun Carsamba Airport) → EDDB (Berlin Brandenburg Airport)
2025-04-09T04:49:30.268415,UAE213,B77W,Emirates,EK,UAE,30000,442,OMDB,Dubai International Airport,United Arab Emirates,KMIA,Miami International Airport,United States,OMDB (Dubai International Airport) → KMIA (Miami International Airport)
2025-04-09T04:49:30.268415,BAW142,B788,British Airways,BA,BAW,39975,450,VIDP,Delhi Indira Gandhi International Airport,India,EGLL,London Heathrow Airport,United Kingdom,VIDP (Delhi Indira Gandhi International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,AFR217,A359,Air France,AF,AFR,40000,432,VABB,Mumbai Chhatrapati Shivaji International Airport,India,LFPG,Paris Charles de Gaulle Airport,France,VABB (Mumbai Chhatrapati Shivaji International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T04:49:30.268415,ETD49D,B77W,Etihad Airways,EY,ETD,34000,426,OMAA,Abu Dhabi Zayed International Airport,United Arab Emirates,EGCC,Manchester Airport,United Kingdom,OMAA (Abu Dhabi Zayed International Airport) → EGCC (Manchester Airport)
2025-04-09T04:49:30.268415,DLH767,A359,Lufthansa,LH,DLH,40000,427,VABB,Mumbai Chhatrapati Shivaji International Airport,India,EDDM,Munich Airport,Germany,VABB (Mumbai Chhatrapati Shivaji International Airport) → EDDM (Munich Airport)
2025-04-09T04:49:30.268415,BAW12,A388,British Airways,BA,BAW,38000,423,WSSS,Singapore Changi Airport,Singapore,EGLL,London Heathrow Airport,United Kingdom,WSSS (Singapore Changi Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,DLH1561,A20N,Lufthansa,LH,DLH,38000,378,UDYZ,Yerevan Zvartnots International Airport,Armenia,EDDF,Frankfurt Airport,Germany,UDYZ (Yerevan Zvartnots International Airport) → EDDF (Frankfurt Airport)
2025-04-09T04:49:30.268415,WZZ21XY,A21N,Wizz Air,W6,WZZ,34025,388,UGKO,Kutaisi International Airport,Georgia,LHBP,Budapest Ferenc Liszt International Airport,Hungary,UGKO (Kutaisi International Airport) → LHBP (Budapest Ferenc Liszt International Airport)
2025-04-09T04:49:30.268415,QTR4U,B77W,Qatar Airways,QR,QTR,36000,436,OTHH,Doha Hamad International Airport,Qatar,LFPG,Paris Charles de Gaulle Airport,France,OTHH (Doha Hamad International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T04:49:30.268415,THA920,B77W,Thai Airways,TG,THA,34000,424,VTBS,Bangkok Suvarnabhumi Airport,Thailand,EDDF,Frankfurt Airport,Germany,VTBS (Bangkok Suvarnabhumi Airport) → EDDF (Frankfurt Airport)
2025-04-09T04:49:30.268415,GFA027,A21N,Gulf Air,GF,GFA,34025,395,OBBI,Bahrain International Airport,Bahrain,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,OBBI (Bahrain International Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T04:49:30.268415,CPA255,B77W,Cathay Pacific,CX,CPA,36000,406,VHHH,Hong Kong International Airport,Hong Kong,EGLL,London Heathrow Airport,United Kingdom,VHHH (Hong Kong International Airport) → EGLL (London Heathrow Airport)
2025-04-09T04:49:30.268415,TKJ2AJ,A320,Freebird Airlines,FH,FHY,34000,354,LTCG,Trabzon Airport,Turkey,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,LTCG (Trabzon Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T04:49:30.268415,THA960,A359,Thai Airways,TG,THA,40000,426,VTBS,Bangkok Suvarnabhumi Airport,Thailand,ESSA,Stockholm Arlanda Airport,Sweden,VTBS (Bangkok Suvarnabhumi Airport) → ESSA (Stockholm Arlanda Airport)
2025-04-09T04:49:30.268415,ETD43E,B78X,Etihad Airways,EY,ETD,36000,421,OMAA,Abu Dhabi Zayed International Airport,United Arab Emirates,EDDM,Munich Airport,Germany,OMAA (Abu Dhabi Zayed International Airport) → EDDM (Munich Airport)
2025-04-09T04:49:30.268415,AAR795,B744,Asiana Airlines,OZ,AAR,34000,404,UAAA,Almaty International Airport,Kazakhstan,LOWW,Vienna International Airport,Austria,UAAA (Almaty International Airport) → LOWW (Vienna International Airport)
2025-04-09T04:49:30.268415,ETD4AJ,B789,Etihad Airways,EY,ETD,38000,414,OMAA,Abu Dhabi Zayed International Airport,United Arab Emirates,EDDF,Frankfurt Airport,Germany,OMAA (Abu Dhabi Zayed International Airport) → EDDF (Frankfurt Airport)
2025-04-09T04:49:30.268415,DLH797,A346,Lufthansa,LH,DLH,38000,230,VHHH,Hong Kong International Airport,Hong Kong,EDDF,Frankfurt Airport,Germany,VHHH (Hong Kong International Airport) → EDDF (Frankfurt Airport)
2025-04-09T04:49:30.268415,DLH763,A388,Lufthansa,LH,DLH,40000,436,VIDP,Delhi Indira Gandhi International Airport,India,EDDM,Munich Airport,Germany,VIDP (Delhi Indira Gandhi International Airport) → EDDM (Munich Airport)
2025-04-09T04:49:30.268415,AUA642,A320,Austrian Airlines,OS,AUA,36000,374,UDYZ,Yerevan Zvartnots International Airport,Armenia,LOWW,Vienna International Airport,Austria,UDYZ (Yerevan Zvartnots International Airport) → LOWW (Vienna International Airport)
2025-04-09T04:49:30.268415,SIA324,A359,Singapore Airlines,SQ,SIA,38000,426,WSSS,Singapore Changi Airport,Singapore,EHAM,Amsterdam Schiphol Airport,Netherlands,WSSS (Singapore Changi Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,AFR191,A332,Air France,AF,AFR,38000,458,VOBL,Bengaluru Kempegowda International Airport,India,LFPG,Paris Charles de Gaulle Airport,France,VOBL (Bengaluru Kempegowda International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T06:56:53.289230,PGT7WM,B738,Pegasus,PC,PGT,25450,368,UDYZ,Yerevan Zvartnots International Airport,Armenia,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,UDYZ (Yerevan Zvartnots International Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,GEC8385,B77L,Lufthansa Cargo,,GEC,32000,640,RKSI,Seoul Incheon International Airport,South Korea,EDDF,Frankfurt Airport,Germany,RKSI (Seoul Incheon International Airport) → EDDF (Frankfurt Airport)
2025-04-09T06:56:53.289230,CPA233,B77W,Cathay Pacific,CX,CPA,36000,458,VHHH,Hong Kong International Airport,Hong Kong,LIMC,Milan Malpensa Airport,Italy,VHHH (Hong Kong International Airport) → LIMC (Milan Malpensa Airport)
2025-04-09T06:56:53.289230,PGT13LZ,A21N,Pegasus,PC,PGT,28425,479,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,LTAT,Malatya Erhac Airport,Turkey,LTFJ (Istanbul Sabiha Gokcen International Airport) → LTAT (Malatya Erhac Airport)
2025-04-09T06:56:53.289230,THY1LR,A321,Turkish Airlines,TK,THY,35000,485,LTFM,Istanbul Airport,Turkey,LTAT,Malatya Erhac Airport,Turkey,LTFM (Istanbul Airport) → LTAT (Malatya Erhac Airport)
2025-04-09T06:56:53.289230,SIA306,B77W,Singapore Airlines,SQ,SIA,36000,450,WSSS,Singapore Changi Airport,Singapore,EGLL,London Heathrow Airport,United Kingdom,WSSS (Singapore Changi Airport) → EGLL (London Heathrow Airport)
2025-04-09T06:56:53.289230,THY90Q,A320,Turkish Airlines,TK,THY,37000,473,LTFM,Istanbul Airport,Turkey,LTAJ,Gaziantep Oguzeli Airport,Turkey,LTFM (Istanbul Airport) → LTAJ (Gaziantep Oguzeli Airport)
2025-04-09T06:56:53.289230,PGT8ND,A21N,Pegasus,PC,PGT,32000,476,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,LTDB,Mersin Cukurova International Airport,Turkey,LTFJ (Istanbul Sabiha Gokcen International Airport) → LTDB (Mersin Cukurova International Airport)
2025-04-09T06:56:53.289230,UAE242,A388,Emirates,EK,UAE,39000,516,CYYZ,Toronto Pearson International Airport,Canada,OMDB,Dubai International Airport,United Arab Emirates,CYYZ (Toronto Pearson International Airport) → OMDB (Dubai International Airport)
2025-04-09T06:56:53.289230,DLH765,A359,Lufthansa,LH,DLH,40000,465,VOBL,Bengaluru Kempegowda International Airport,India,EDDM,Munich Airport,Germany,VOBL (Bengaluru Kempegowda International Airport) → EDDM (Munich Airport)
2025-04-09T06:56:53.289230,THY4RW,A320,Turkish Airlines,TK,THY,35000,496,LTFM,Istanbul Airport,Turkey,LTCT,Igdir Airport,Turkey,LTFM (Istanbul Airport) → LTCT (Igdir Airport)
2025-04-09T06:56:53.289230,THY6ZA,A320,Turkish Airlines,TK,THY,30975,471,LTFM,Istanbul Airport,Turkey,LTAP,Merzifon Airport,Turkey,LTFM (Istanbul Airport) → LTAP (Merzifon Airport)
2025-04-09T06:56:53.289230,UAE8X,B77W,Emirates,EK,UAE,36000,456,OMDB,Dubai International Airport,United Arab Emirates,EDDF,Frankfurt Airport,Germany,OMDB (Dubai International Airport) → EDDF (Frankfurt Airport)
2025-04-09T06:56:53.289230,GLF6,GLF6,Gulfstream Aerospace,,GLF,47000,570,,,,,,,? (Unknown) → ? (Unknown)
2025-04-09T06:56:53.289230,KAL541,B77L,Korean Air,KE,KAL,36000,442,RKSI,Seoul Incheon International Airport,South Korea,LOWW,Vienna International Airport,Austria,RKSI (Seoul Incheon International Airport) → LOWW (Vienna International Airport)
2025-04-09T06:56:53.289230,THY7YB,B739,Turkish Airlines,TK,THY,35000,498,LTFM,Istanbul Airport,Turkey,LTFH,Samsun Carsamba Airport,Turkey,LTFM (Istanbul Airport) → LTFH (Samsun Carsamba Airport)
2025-04-09T06:56:53.289230,THY2CT,A321,Turkish Airlines,TK,THY,35000,498,LTFM,Istanbul Airport,Turkey,LTCE,Erzurum Airport,Turkey,LTFM (Istanbul Airport) → LTCE (Erzurum Airport)
2025-04-09T06:56:53.289230,PGT1631,A320,Pegasus,PC,PGT,34000,444,LTAU,Kayseri Erkilet International Airport,Turkey,EHRD,Rotterdam The Hague Airport,Netherlands,LTAU (Kayseri Erkilet International Airport) → EHRD (Rotterdam The Hague Airport)
2025-04-09T06:56:53.289230,SIA346,B77W,Singapore Airlines,SQ,SIA,34000,412,WSSS,Singapore Changi Airport,Singapore,LSZH,Zurich Airport,Switzerland,WSSS (Singapore Changi Airport) → LSZH (Zurich Airport)
2025-04-09T06:56:53.289230,DLH759,A343,Lufthansa,LH,DLH,34000,433,VOMM,Chennai International Airport,India,EDDF,Frankfurt Airport,Germany,VOMM (Chennai International Airport) → EDDF (Frankfurt Airport)
2025-04-09T06:56:53.289230,THY3SB,B739,Turkish Airlines,TK,THY,35000,486,LTFM,Istanbul Airport,Turkey,LTFO,Rize Artvin Airport,Turkey,LTFM (Istanbul Airport) → LTFO (Rize Artvin Airport)
2025-04-09T06:56:53.289230,CCA859,A333,Air China,CA,CCA,38000,407,ZBAA,Beijing Capital International Airport,China,LTFM,Istanbul Airport,Turkey,ZBAA (Beijing Capital International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,SIA366,A359,Singapore Airlines,SQ,SIA,42350,450,WSSS,Singapore Changi Airport,Singapore,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,WSSS (Singapore Changi Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T06:56:53.289230,CAL075,A359,China Airlines,CI,CAL,40000,434,RCTP,Taipei Taoyuan International Airport,Taiwan,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,RCTP (Taipei Taoyuan International Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T06:56:53.289230,SIA7364,B744,Singapore Airlines,SQ,SIA,34050,423,OMSJ,Sharjah International Airport,United Arab Emirates,EBBR,Brussels Airport,Belgium,OMSJ (Sharjah International Airport) → EBBR (Brussels Airport)
2025-04-09T06:56:53.289230,TKJ2MB,A321,BBN Airlines,B5,BBT,32275,374,UBBB,Baku Heydar Aliyev International Airport,Azerbaijan,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,UBBB (Baku Heydar Aliyev International Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,ETD2,B789,Etihad Airways,EY,ETD,38975,516,KJFK,New York John F. Kennedy International Airport,United States,OMAA,Abu Dhabi Zayed International Airport,United Arab Emirates,KJFK (New York John F. Kennedy International Airport) → OMAA (Abu Dhabi Zayed International Airport)
2025-04-09T06:56:53.289230,TKJ3311,A320,Turkish Airlines,TK,THY,29625,379,LTFH,Samsun Carsamba Airport,Turkey,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,LTFH (Samsun Carsamba Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,SXS6C,B738,SunExpress,XQ,SXS,23400,465,LTBJ,Izmir Adnan Menderes International Airport,Turkey,LTFH,Samsun Carsamba Airport,Turkey,LTBJ (Izmir Adnan Menderes International Airport) → LTFH (Samsun Carsamba Airport)
2025-04-09T06:56:53.289230,IAE1825,SU95,IrAero,IO,IAE,34000,342,URSS,Sochi International Airport,Russia,LTAI,Antalya Airport,Turkey,URSS (Sochi International Airport) → LTAI (Antalya Airport)
2025-04-09T06:56:53.289230,WZZ10WS,A21N,Wizz Air,W6,WZZ,35975,370,UGKO,Kutaisi International Airport,Georgia,EPWA,Warsaw Chopin Airport,Poland,UGKO (Kutaisi International Airport) → EPWA (Warsaw Chopin Airport)
2025-04-09T06:56:53.289230,THY7RT,B739,Turkish Airlines,TK,THY,37000,486,LTFM,Istanbul Airport,Turkey,LTCG,Trabzon Airport,Turkey,LTFM (Istanbul Airport) → LTCG (Trabzon Airport)
2025-04-09T06:56:53.289230,KLM872,B78X,KLM,KL,KLM,38000,426,VIDP,Delhi Indira Gandhi International Airport,India,EHAM,Amsterdam Schiphol Airport,Netherlands,VIDP (Delhi Indira Gandhi International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,UAE145,B77W,Emirates,EK,UAE,34000,432,OMDB,Dubai International Airport,United Arab Emirates,EHAM,Amsterdam Schiphol Airport,Netherlands,OMDB (Dubai International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,ITY769,A339,ITA Airways,AZ,ITY,38000,416,VIDP,Delhi Indira Gandhi International Airport,India,LIRF,Rome Leonardo da Vinci Fiumicino Airport,Italy,VIDP (Delhi Indira Gandhi International Airport) → LIRF (Rome Leonardo da Vinci Fiumicino Airport)
2025-04-09T06:56:53.289230,AFL2138,B738,Aeroflot,SU,AFL,34000,150,UUEE,Moscow Sheremetyevo International Airport,Russia,LTFM,Istanbul Airport,Turkey,UUEE (Moscow Sheremetyevo International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,CES703,A332,China Eastern Airlines,MU,CES,38000,388,ZSPD,Shanghai Pudong International Airport,China,LTFM,Istanbul Airport,Turkey,ZSPD (Shanghai Pudong International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,UAE3Q,A388,Emirates,EK,UAE,40000,419,OMDB,Dubai International Airport,United Arab Emirates,LFPG,Paris Charles de Gaulle Airport,France,OMDB (Dubai International Airport) → LFPG (Paris Charles de Gaulle Airport)
2025-04-09T06:56:53.289230,THY2GW,A21N,Turkish Airlines,TK,THY,35950,354,UBBB,Baku Heydar Aliyev International Airport,Azerbaijan,LTFM,Istanbul Airport,Turkey,UBBB (Baku Heydar Aliyev International Airport) → LTFM (Istanbul Airport)
2025-04-09T06:56:53.289230,TGZ651,B737,Georgian Airways,A9,TGZ,40000,398,UGTB,Tbilisi International Airport,Georgia,EHAM,Amsterdam Schiphol Airport,Netherlands,UGTB (Tbilisi International Airport) → EHAM (Amsterdam Schiphol Airport)
2025-04-09T06:56:53.289230,PGT705,A20N,Pegasus,PC,PGT,31975,392,UCFM,Bishkek Manas International Airport,Kyrgyzstan,LTFJ,Istanbul Sabiha Gokcen International Airport,Turkey,UCFM (Bishkek Manas International Airport) → LTFJ (Istanbul Sabiha Gokcen International Airport)
2025-04-09T06:56:53.289230,DLH753,B789,Lufthansa,LH,DLH,36000,416,VOHS,Hyderabad Rajiv Gandhi International Airport,India,EDDF,Frankfurt Airport,Germany,VOHS (Hyderabad Rajiv Gandhi International Airport) → EDDF (Frankfurt Airport)
2025-04-09T06:56:53.289230,FDB1835,B38M,flydubai,FZ,FDB,40000,404,OMDB,Dubai International Airport,United Arab Emirates,EPWA,Warsaw Chopin Airport,Poland,OMDB (Dubai International Airport) → EPWA (Warsaw Chopin Airport)
